,timestamp,trip_count,temp,pressure,wind_speed,rain_1h,humidity,clouds_all,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Smoke,Snow,Thunderstorm,is_weekend,is_holiday,trip_log,is_non_workday,hour,is_rushhour,is_day
654,2018-02-25 01:00:00,185,274.01,1025,7,0.0,64,0,1,0,0,0,0,0,0,0,0,0,1,0,5.225746673713202,1,1,0,0
655,2018-04-25 01:00:00,80,283.28,1008,5,0.3,87,75,0,0,0,0,0,0,1,0,0,0,0,0,4.394449154672439,0,1,0,0
656,2018-05-25 01:00:00,192,286.48,1017,3,0.9,87,90,0,0,1,0,0,1,1,0,0,0,0,0,5.262690188904886,0,1,0,0
657,2018-06-25 01:00:00,197,287.13,1026,1,0.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,5.288267030694535,0,1,0,0
658,2018-07-25 01:00:00,190,291.4,1015,0,0.0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,5.25227342804663,0,1,0,0
659,2018-08-25 01:00:00,222,282.03,1013,5,0.3,93,0,0,0,0,0,0,0,1,0,0,0,1,0,5.407171771460119,1,1,0,0
660,2018-09-25 01:00:00,89,278.12,1039,0,0.0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,4.499809670330265,0,1,0,0
661,2018-10-25 01:00:00,146,280.26,1025,2,0.0,81,0,0,0,0,0,0,1,0,0,0,0,0,0,4.990432586778736,0,1,0,0
662,2018-11-25 01:00:00,280,279.48,1010,3,0.5409309924364384,75,90,0,0,1,0,1,1,0,0,0,0,1,0,5.638354669333745,1,1,0,0
663,2018-12-25 01:00:00,222,273.73,1035,1,7.833377792701135e-05,93,0,0,0,0,1,0,1,0,0,0,0,0,1,5.407171771460119,1,1,0,0
664,2018-01-26 01:00:00,98,277.03,1010,2,0.0,81,20,0,1,0,0,0,0,0,0,0,0,0,0,4.59511985013459,0,1,0,0
665,2018-02-26 01:00:00,36,272.69,1030,6,0.0,55,90,0,1,0,0,0,0,0,0,0,0,0,0,3.6109179126442243,0,1,0,0
666,2018-03-26 01:00:00,82,278.87,1015,1,0.3,65,76,0,0,0,0,0,0,1,0,0,0,0,0,4.418840607796598,0,1,0,0
667,2018-04-26 01:00:00,87,280.81,1014,7,0.0,76,44,0,1,0,0,0,0,0,0,0,0,0,0,4.477336814478207,0,1,0,0
668,2018-05-26 01:00:00,366,287.76,1020,3,0.24584821867489665,87,75,0,0,0,1,1,1,0,0,0,0,1,0,5.905361848054571,1,1,0,0
669,2018-06-26 01:00:00,141,289.46,1026,2,0.0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,4.955827057601261,0,1,0,0
670,2018-07-26 01:00:00,193,291.9,1016,4,1.6224390423282516e-12,88,0,0,0,0,0,1,0,0,0,0,0,0,0,5.267858159063328,0,1,0,0
671,2018-08-26 01:00:00,328,283.13,1016,3,0.0,76,48,0,1,0,0,0,0,0,0,0,0,1,0,5.796057750765372,1,1,0,0
672,2018-09-26 01:00:00,100,280.39,1035,1,0.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,1,0,0
673,2018-10-26 01:00:00,181,282.43,1016,4,0.0,81,90,0,1,0,0,0,0,0,0,0,0,0,0,5.204006687076795,0,1,0,0
674,2018-11-26 01:00:00,66,278.35,1011,2,0.0,81,90,0,0,0,0,0,1,0,0,0,0,0,0,4.204692619390966,0,1,0,0
675,2018-12-26 01:00:00,166,280.02,1032,2,7.046550286306102e-11,87,90,0,0,0,0,0,1,0,0,0,0,0,1,5.117993812416755,1,1,0,0
676,2018-01-27 01:00:00,241,277.03,1028,2,0.004989099421159823,81,75,0,0,0,1,0,0,0,0,0,0,1,0,5.488937726156687,1,1,0,0
677,2018-02-27 01:00:00,40,270.27,1028,3,0.0,68,44,0,1,0,0,0,0,0,0,0,0,0,0,3.713572066704308,0,1,0,0
678,2018-03-27 01:00:00,99,279.48,1014,3,0.3,52,88,0,0,0,0,0,0,1,0,0,0,0,0,4.605170185988092,0,1,0,0
679,2018-04-27 01:00:00,33,280.62,1014,2,0.0,76,64,0,1,0,0,0,0,0,0,0,0,0,0,3.5263605246161616,0,1,0,0
680,2018-05-27 01:00:00,198,289.78,1018,1,0.3,88,48,0,0,0,0,1,0,1,0,0,1,1,0,5.293304824724492,1,1,0,0
681,2018-06-27 01:00:00,115,286.38,1026,4,0.0,87,75,0,1,0,0,0,0,0,0,0,0,0,0,4.7535901911063645,0,1,0,0
682,2018-07-27 01:00:00,291,293.89,1012,3,0.0,68,12,0,1,0,0,0,0,0,0,0,0,0,0,5.676753802268282,0,1,0,0
683,2018-08-27 01:00:00,281,289.81,1005,4,0.0,82,20,0,1,0,0,0,0,0,0,0,0,0,1,5.641907070938114,1,1,0,0
684,2018-09-27 01:00:00,22,284.35,1030,2,6.01194364470748e-46,82,40,0,0,0,1,0,0,0,0,0,0,0,0,3.1354942159291497,0,1,0,0
685,2018-10-27 01:00:00,238,276.71,1013,3,0.0,80,56,0,1,0,0,0,0,0,0,0,0,1,0,5.476463551931511,1,1,0,0
686,2018-11-27 01:00:00,82,276.71,1017,1,0.8261234630340162,93,75,0,0,0,1,0,1,0,0,0,0,0,0,4.418840607796598,0,1,0,0
687,2018-12-27 01:00:00,68,276.7,1027,0,1.268836179954274e-13,93,68,0,0,0,1,1,1,0,0,0,0,0,0,4.23410650459726,0,1,0,0
688,2018-01-28 01:00:00,287,283.76,1027,5,0.0,87,40,0,1,0,0,0,0,0,0,0,0,1,0,5.662960480135946,1,1,0,0
689,2018-02-28 01:00:00,29,268.26,1019,3,0.05202748714140075,92,20,0,0,0,0,0,0,0,0,1,0,0,0,3.4011973816621555,0,1,0,0
690,2018-03-28 01:00:00,75,279.37,1007,4,0.0,75,80,0,1,0,0,0,0,0,0,0,0,0,0,4.330733340286331,0,1,0,0
691,2018-04-28 01:00:00,186,282.58,1004,2,0.3,93,90,0,0,1,0,0,1,1,0,0,0,1,0,5.231108616854587,1,1,0,0
692,2018-05-28 01:00:00,435,289.62,1016,3,0.0,88,0,0,0,0,0,1,1,0,0,0,0,0,1,6.077642243349034,1,1,0,0
693,2018-06-28 01:00:00,167,286.37,1026,3,0.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,5.123963979403259,0,1,0,0
694,2018-07-28 01:00:00,416,291.7,1006,3,0.3,77,68,0,0,0,0,0,0,1,0,0,0,1,0,6.0330862217988015,1,1,0,0
695,2018-08-28 01:00:00,143,288.52,1019,1,0.0,72,90,0,1,0,0,0,0,0,0,0,0,0,0,4.969813299576001,0,1,0,0
696,2018-09-28 01:00:00,146,286.01,1026,2,0.0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,4.990432586778736,0,1,0,0
697,2018-10-28 01:00:00,417,277.13,1016,4,0.0,87,40,0,1,0,0,0,0,0,0,0,0,1,0,6.035481432524756,1,1,0,0
698,2018-11-28 01:00:00,85,281.69,1009,1,0.14515779850926258,93,76,0,0,0,1,0,1,0,0,0,0,0,0,4.454347296253507,0,1,0,0
699,2018-12-28 01:00:00,98,278.9,1027,2,0.0,93,90,0,0,0,0,1,1,0,0,0,0,0,0,4.59511985013459,0,1,0,0
700,2018-01-29 01:00:00,103,283.93,1029,9,0.0,66,90,0,1,0,0,0,0,0,0,0,0,0,0,4.6443908991413725,0,1,0,0
701,2018-03-29 01:00:00,85,275.7,1005,3,0.0,86,44,0,1,0,0,0,0,0,0,0,0,0,0,4.454347296253507,0,1,0,0
702,2018-04-29 01:00:00,277,280.15,1012,2,0.0,93,90,0,1,0,0,0,0,0,0,0,0,1,0,5.627621113690637,1,1,0,0
703,2018-05-29 01:00:00,146,288.49,1018,2,1.628413133959835,93,20,0,0,0,1,1,0,0,0,0,0,0,0,4.990432586778736,0,1,0,0
704,2018-06-29 01:00:00,198,288.49,1024,2,0.0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,5.293304824724492,0,1,0,0
705,2018-07-29 01:00:00,515,289.25,1008,3,0.0,82,24,0,1,0,0,0,0,0,0,0,0,1,0,6.246106765481563,1,1,0,0
706,2018-08-29 01:00:00,146,286.77,1014,0,0.0,82,24,0,1,0,0,0,0,0,0,0,0,0,0,4.990432586778736,0,1,0,0
707,2018-09-29 01:00:00,310,278.87,1032,1,0.0,81,8,1,0,0,0,0,0,0,0,0,0,1,0,5.739792912179234,1,1,0,0
708,2018-10-29 01:00:00,49,275.68,1016,1,0.3,80,90,0,0,0,0,0,0,1,0,0,0,0,0,3.912023005428146,0,1,0,0
709,2018-11-29 01:00:00,122,285.27,1006,3,0.3,82,75,0,0,1,0,0,0,1,0,0,0,0,0,4.812184355372417,0,1,0,0
710,2018-12-29 01:00:00,138,281.4,1033,1,0.0,87,90,0,1,0,0,0,0,0,0,0,0,1,0,4.9344739331306915,1,1,0,0
711,2018-01-30 01:00:00,50,275.99,1032,2,0.0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0,1,0,0
712,2018-03-30 01:00:00,267,277.83,998,4,0.9,81,20,0,0,0,0,0,0,1,0,0,0,0,1,5.5909869805108565,1,1,0,0
713,2018-04-30 01:00:00,49,279.37,1007,5,0.3,81,92,0,0,0,0,0,0,1,0,0,0,0,0,3.912023005428146,0,1,0,0
714,2018-05-30 01:00:00,101,286.27,1013,1,0.3,93,88,0,0,1,1,0,1,1,0,0,0,0,0,4.624972813284271,0,1,0,0
715,2018-06-30 01:00:00,373,286.93,1019,3,0.0,77,40,0,1,0,0,0,0,0,0,0,0,1,0,5.924255797414532,1,1,0,0
716,2018-07-30 01:00:00,170,290.92,1009,4,0.3,82,92,0,0,0,0,0,0,1,0,0,0,0,0,5.14166355650266,0,1,0,0
717,2018-08-30 01:00:00,131,285.42,1022,3,0.0,62,88,0,1,0,0,0,0,0,0,0,0,0,0,4.882801922586371,0,1,0,0
718,2018-09-30 01:00:00,398,279.9,1022,3,0.0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,5.988961416889864,1,1,0,0
719,2018-10-30 01:00:00,62,277.25,997,3,0.0,81,75,0,1,0,0,0,0,0,0,0,0,0,0,4.143134726391533,0,1,0,0
720,2018-11-30 01:00:00,154,281.92,1002,4,0.3,81,64,0,0,0,0,0,0,1,0,0,0,0,0,5.043425116919247,0,1,0,0
721,2018-12-30 01:00:00,161,279.47,1035,2,0.06092148986363474,87,8,0,0,0,1,0,1,0,0,0,0,1,0,5.087596335232384,1,1,0,0
722,2018-01-31 01:00:00,39,283.02,1012,8,0.3,87,75,0,0,1,0,0,0,1,0,0,0,0,0,3.6888794541139363,0,1,0,0
723,2018-03-31 01:00:00,129,277.37,992,3,0.3,80,90,0,0,1,0,0,1,1,0,0,0,1,0,4.867534450455582,1,1,0,0
724,2018-05-31 01:00:00,31,287.91,1014,4,0.7580827662586276,100,90,0,0,0,1,0,1,0,0,0,0,0,0,3.4657359027997265,0,1,0,0
725,2018-07-31 01:00:00,143,290.14,1013,3,0.0,77,92,0,1,0,0,0,0,0,0,0,0,0,0,4.969813299576001,0,1,0,0
726,2018-08-31 01:00:00,180,285.23,1023,1,0.0,82,64,0,1,0,0,0,0,0,0,0,0,0,0,5.198497031265826,0,1,0,0
727,2018-10-31 01:00:00,12,276.25,1005,2,0.0,81,20,0,1,0,0,0,0,0,0,0,0,0,0,2.5649493574615367,0,1,0,0
728,2018-12-31 01:00:00,159,282.81,1036,2,0.0,76,90,0,1,0,0,0,0,0,0,0,0,0,1,5.075173815233827,1,1,0,0
729,2018-01-01 02:00:00,400,279.28,999,6,0.0,81,48,0,1,0,0,0,0,0,0,0,0,0,1,5.993961427306569,1,2,0,0
730,2018-01-02 02:00:00,49,278.82,1010,7,0.0,70,48,0,1,0,0,0,0,0,0,0,0,0,0,3.912023005428146,0,2,0,0
731,2018-01-03 02:00:00,24,283.15,988,9,0.0,66,40,0,1,0,0,0,0,0,0,0,0,0,0,3.2188758248682006,0,2,0,0
732,2018-01-04 02:00:00,30,279.9,999,7,0.3,70,92,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463,0,2,0,0
733,2018-01-05 02:00:00,50,278.92,993,3,0.0,87,75,0,1,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,0,2,0,0
734,2018-01-06 02:00:00,104,275.23,1001,1,0.9,86,0,0,0,0,0,0,0,1,0,0,0,1,0,4.653960350157523,1,2,0,0
735,2018-01-07 02:00:00,96,275.01,1022,4,0.0,69,32,0,1,0,0,0,0,0,0,0,0,1,0,4.574710978503383,1,2,0,0
736,2018-01-08 02:00:00,41,275.35,1025,7,0.0,75,90,0,1,0,0,0,0,0,0,0,0,0,0,3.7376696182833684,0,2,0,0
737,2018-01-09 02:00:00,26,277.26,1013,5,0.0,86,90,0,0,0,0,1,1,0,0,0,0,0,0,3.295836866004329,0,2,0,0
738,2018-01-10 02:00:00,29,281.02,1003,4,0.3,93,75,0,0,1,1,0,0,1,0,0,0,0,0,3.4011973816621555,0,2,0,0
739,2018-01-11 02:00:00,46,276.68,1010,0,0.2869409115294854,93,92,0,0,1,1,0,1,0,0,0,0,0,0,3.8501476017100584,0,2,0,0
740,2018-01-12 02:00:00,53,279.25,1025,1,0.0,93,90,0,0,1,1,1,1,0,0,0,0,0,0,3.9889840465642745,0,2,0,0
741,2018-02-01 02:00:00,47,275.59,999,6,0.0,91,20,0,1,0,0,0,0,0,0,0,0,0,0,3.8712010109078907,0,2,0,0
742,2018-02-02 02:00:00,59,276.81,1008,6,0.0,76,64,0,1,0,0,0,0,0,0,0,0,0,0,4.0943445622221,0,2,0,0
743,2018-02-03 02:00:00,179,276.5,1010,3,0.0,70,80,0,1,0,0,0,0,0,0,0,0,1,0,5.19295685089021,1,2,0,0
744,2018-02-04 02:00:00,133,276.15,1015,3,0.3,86,75,0,0,0,0,0,0,1,0,0,0,1,0,4.897839799950911,1,2,0,0
745,2018-02-05 02:00:00,23,274.53,1028,3,0.0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1780538303479458,0,2,0,0
746,2018-02-06 02:00:00,19,274.13,1020,2,0.0,64,90,0,1,0,0,0,0,0,0,0,0,0,0,2.995732273553991,0,2,0,0
747,2018-02-07 02:00:00,34,273.81,1018,3,0.3,80,75,0,0,0,0,0,1,1,0,1,0,0,0,3.5553480614894135,0,2,0,0
748,2018-02-08 02:00:00,40,271.03,1021,2,0.0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308,0,2,0,0
749,2018-02-09 02:00:00,29,279.04,1009,5,0.9,81,92,0,0,0,0,0,0,1,0,0,0,0,0,3.4011973816621555,0,2,0,0
750,2018-02-10 02:00:00,144,273.13,1018,3,0.0,80,0,1,0,0,0,0,0,0,0,0,0,1,0,4.976733742420574,1,2,0,0
751,2018-02-11 02:00:00,139,282.28,997,10,0.3,76,40,0,0,0,0,0,0,1,0,0,0,1,0,4.941642422609304,1,2,0,0
752,2018-02-12 02:00:00,30,273.02,1013,3,0.0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4339872044851463,0,2,0,0
753,2018-03-01 02:00:00,15,268.81,1009,6,0.9,68,90,0,0,0,0,0,0,1,0,1,0,0,0,2.772588722239781,0,2,0,0
754,2018-03-02 02:00:00,19,272.04,994,11,0.9,90,90,0,0,0,0,0,0,1,0,1,0,0,0,2.995732273553991,0,2,0,0
755,2018-03-03 02:00:00,85,273.14,993,7,0.8974816050108606,85,90,0,0,0,1,1,1,0,0,0,0,1,0,4.454347296253507,1,2,0,0
756,2018-03-04 02:00:00,108,276.16,992,4,0.3,93,75,0,0,0,1,1,1,1,0,0,0,1,0,4.6913478822291435,1,2,0,0
757,2018-03-05 02:00:00,30,278.36,989,3,0.3,81,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463,0,2,0,0
758,2018-03-06 02:00:00,22,280.36,986,4,0.3,81,90,0,0,0,0,0,0,1,0,0,0,0,0,3.1354942159291497,0,2,0,0
759,2018-03-07 02:00:00,64,277.29,990,2,0.3,86,75,0,0,0,0,0,1,1,0,0,0,0,0,4.174387269895637,0,2,0,0
760,2018-03-08 02:00:00,33,277.27,996,5,0.3,81,88,0,0,0,0,0,0,1,0,0,0,0,0,3.5263605246161616,0,2,0,0
761,2018-03-09 02:00:00,49,277.01,1003,3,0.0,75,0,1,0,0,0,0,0,0,0,0,0,0,0,3.912023005428146,0,2,0,0
762,2018-03-10 02:00:00,169,283.7,995,4,0.3,87,75,0,0,1,1,0,0,1,0,0,0,1,0,5.135798437050262,1,2,0,0
763,2018-03-11 02:00:00,184,279.36,995,1,2.4550172370261802,93,64,0,0,0,1,0,1,0,0,0,0,1,0,5.220355825078325,1,2,0,0
764,2018-03-12 02:00:00,44,281.4,987,2,0.3,93,48,0,0,1,0,0,0,1,0,0,0,0,0,3.8066624897703196,0,2,0,0
765,2018-04-01 02:00:00,135,277.37,1007,5,0.3,86,90,0,0,0,0,0,1,1,0,0,0,1,0,4.912654885736052,1,2,0,0
766,2018-04-02 02:00:00,43,277.37,1006,6,0.9,93,92,0,0,0,0,0,0,1,0,0,0,0,1,3.784189633918261,1,2,0,0
767,2018-04-03 02:00:00,37,283.15,994,4,0.3,100,88,0,0,0,0,0,0,1,0,0,0,0,0,3.6375861597263857,0,2,0,0
768,2018-04-04 02:00:00,46,280.81,995,3,0.3,81,64,0,0,0,0,0,0,1,0,0,0,0,0,3.8501476017100584,0,2,0,0
769,2018-04-05 02:00:00,60,279.25,1003,8,0.3,65,90,0,0,0,0,0,0,1,0,0,0,0,0,4.110873864173311,0,2,0,0
770,2018-04-06 02:00:00,57,277.5,1015,4,0.0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,4.060443010546419,0,2,0,0
771,2018-04-07 02:00:00,205,283.267,1012,3,0.0,78,36,0,1,0,0,0,0,0,0,0,0,1,0,5.327876168789581,1,2,0,0
772,2018-04-08 02:00:00,189,282.15,1007,1,0.45958044471769216,100,90,0,0,0,0,1,1,0,0,0,0,1,0,5.247024072160486,1,2,0,0
773,2018-04-09 02:00:00,40,282.28,1009,2,0.8017900176284336,87,90,0,0,0,0,1,1,0,0,0,0,0,0,3.713572066704308,0,2,0,0
774,2018-04-10 02:00:00,17,281.28,1000,3,1.0606080086391008,100,90,0,0,1,0,0,1,0,0,0,0,0,0,2.8903717578961645,0,2,0,0
775,2018-04-11 02:00:00,29,283.37,1005,1,0.9,87,75,0,0,1,1,0,1,1,0,0,0,0,0,3.4011973816621555,0,2,0,0
776,2018-04-12 02:00:00,50,281.25,1005,2,0.949454119628687,87,90,0,0,1,1,1,1,0,0,0,0,0,0,3.9318256327243257,0,2,0,0
777,2018-05-01 02:00:00,31,277.59,1009,3,0.0,86,80,0,1,0,0,0,0,0,0,0,0,0,0,3.4657359027997265,0,2,0,0
778,2018-05-02 02:00:00,65,282.52,1006,4,0.3,71,92,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0,2,0,0
779,2018-05-03 02:00:00,49,276.305,1022,2,0.0,98,8,1,0,0,0,0,0,0,0,0,0,0,0,3.912023005428146,0,2,0,0
780,2018-05-04 02:00:00,90,282.64,1022,2,0.0,76,0,1,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685,0,2,0,0
781,2018-05-05 02:00:00,199,281.58,1026,2,0.0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,5.298317366548036,1,2,0,0
782,2018-05-06 02:00:00,284,282.39,1024,1,0.0,66,0,1,0,0,0,0,0,0,0,0,0,1,0,5.652489180268651,1,2,0,0
783,2018-05-07 02:00:00,241,285.13,1020,1,0.0,76,0,1,0,0,0,0,0,0,0,0,0,0,1,5.488937726156687,1,2,0,0
784,2018-05-08 02:00:00,76,285.9,1013,2,0.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684,0,2,0,0
785,2018-05-09 02:00:00,66,283.46,1010,3,0.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,4.204692619390966,0,2,0,0
786,2018-05-10 02:00:00,62,283.89,1008,4,0.3,87,100,0,0,0,0,0,0,1,0,0,0,0,0,4.143134726391533,0,2,0,0
787,2018-05-11 02:00:00,66,279.37,1019,2,0.0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,4.204692619390966,0,2,0,0
788,2018-05-12 02:00:00,263,284.9,1012,2,0.0,81,48,0,1,0,0,0,0,0,0,0,0,1,0,5.575949103146316,1,2,0,0
789,2018-06-01 02:00:00,160,288.93,1016,2,0.3060729019526369,93,90,0,0,1,1,1,1,0,0,0,0,0,0,5.081404364984463,0,2,0,0
790,2018-06-02 02:00:00,345,288.92,1017,4,0.3,88,20,0,0,0,0,0,1,1,0,0,0,1,0,5.846438775057724,1,2,0,0
791,2018-06-03 02:00:00,341,287.0,1019,3,0.0,77,0,1,0,0,0,0,0,0,0,0,0,1,0,5.834810737062605,1,2,0,0
792,2018-06-04 02:00:00,103,288.04,1017,3,0.0,93,75,0,0,0,1,1,1,0,0,0,0,0,0,4.6443908991413725,0,2,0,0
793,2018-06-05 02:00:00,55,285.69,1017,4,0.3,87,90,0,0,0,0,0,1,1,0,0,0,0,0,4.02535169073515,0,2,0,0
794,2018-06-06 02:00:00,89,281.8,1016,2,0.0,87,12,0,1,0,0,0,0,0,0,0,0,0,0,4.499809670330265,0,2,0,0
795,2018-06-07 02:00:00,127,285.72,1016,2,0.3,76,20,0,0,0,0,0,0,1,0,0,0,0,0,4.852030263919617,0,2,0,0
796,2018-06-08 02:00:00,117,286.61,1017,2,0.0,82,90,0,1,0,0,0,0,0,0,0,0,0,0,4.770684624465665,0,2,0,0
797,2018-06-09 02:00:00,275,285.92,1017,2,0.0,77,90,0,1,0,0,0,0,0,0,0,0,1,0,5.62040086571715,1,2,0,0
798,2018-06-10 02:00:00,361,287.26,1015,3,0.31998729003780746,87,8,0,0,0,0,0,1,0,0,0,0,1,0,5.891644211825771,1,2,0,0
799,2018-06-11 02:00:00,104,284.7,1015,2,0.0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,4.653960350157523,0,2,0,0
800,2018-06-12 02:00:00,113,285.81,1014,3,0.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,4.736198448394496,0,2,0,0
801,2018-07-01 02:00:00,357,288.25,1014,2,0.0,72,0,1,0,0,0,0,0,0,0,0,0,1,0,5.8805329864007,1,2,0,0
802,2018-07-02 02:00:00,105,291.15,1014,1,0.0,56,100,0,1,0,0,0,0,0,0,0,0,0,0,4.663439094112067,0,2,0,0
803,2018-07-03 02:00:00,73,287.59,1018,4,0.0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,4.304065093204169,0,2,0,0
804,2018-07-04 02:00:00,102,286.71,1017,4,0.0,82,40,0,1,0,0,0,0,0,0,0,0,0,0,4.634728988229636,0,2,0,0
805,2018-07-05 02:00:00,115,289.59,1014,3,0.2673558507059062,77,76,0,0,0,0,1,1,0,0,0,0,0,0,4.7535901911063645,0,2,0,0
806,2018-07-06 02:00:00,160,289.69,1018,0,0.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,5.081404364984463,0,2,0,0
807,2018-07-07 02:00:00,270,290.7,1023,3,0.0,88,8,0,0,0,0,1,1,0,0,0,0,1,0,5.602118820879701,1,2,0,0
808,2018-07-08 02:00:00,492,289.8,1024,1,0.0,72,0,1,0,0,0,0,0,0,0,0,0,1,0,6.20050917404269,1,2,0,0
809,2018-07-09 02:00:00,122,290.01,1026,2,0.0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,4.812184355372417,0,2,0,0
810,2018-07-10 02:00:00,83,288.83,1025,1,0.0,77,40,0,1,0,0,0,0,0,0,0,0,0,0,4.430816798843313,0,2,0,0
811,2018-07-11 02:00:00,121,287.14,1022,2,0.0,82,90,0,1,0,0,0,0,0,0,0,0,0,0,4.804021044733257,0,2,0,0
812,2018-07-12 02:00:00,137,286.8,1021,2,0.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,4.927253685157205,0,2,0,0
813,2018-08-01 02:00:00,100,287.03,1020,3,0.0,82,44,0,1,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,2,0,0
814,2018-08-02 02:00:00,106,287.27,1022,2,1.3496910632780078e-22,82,0,0,0,0,0,1,0,0,0,0,0,0,0,4.672828834461906,0,2,0,0
815,2018-08-03 02:00:00,151,291.37,1023,1,0.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0238805208462765,0,2,0,0
816,2018-08-04 02:00:00,365,293.38,1021,3,0.0,69,0,1,0,0,0,0,0,0,0,0,0,1,0,5.902633333401366,1,2,0,0
817,2018-08-05 02:00:00,377,289.02,1024,1,0.20802483392103274,82,12,0,0,0,1,0,0,0,0,0,0,1,0,5.934894195619588,1,2,0,0
818,2018-08-06 02:00:00,115,289.91,1018,1,0.0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,4.7535901911063645,0,2,0,0
819,2018-08-07 02:00:00,105,292.14,1010,2,0.0,60,20,0,1,0,0,0,0,0,0,0,0,0,0,4.663439094112067,0,2,0,0
820,2018-08-08 02:00:00,104,290.03,1006,4,0.0,72,75,0,1,0,0,0,0,0,0,0,0,0,0,4.653960350157523,0,2,0,0
821,2018-08-09 02:00:00,79,289.25,1013,3,0.3,72,92,0,0,0,0,0,0,1,0,0,0,0,0,4.382026634673881,0,2,0,0
822,2018-08-10 02:00:00,108,283.77,1018,2,0.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,4.6913478822291435,0,2,0,0
823,2018-08-11 02:00:00,215,282.52,1022,2,0.0,81,0,1,0,0,0,0,0,0,0,0,0,1,0,5.375278407684165,1,2,0,0
824,2018-08-12 02:00:00,361,289.7,1015,3,0.3,82,88,0,0,0,0,0,0,1,0,0,0,1,0,5.891644211825771,1,2,0,0
825,2018-09-01 02:00:00,233,285.01,1024,3,0.0020642304991118137,82,0,0,0,0,0,0,1,0,0,0,0,1,0,5.455321115357702,1,2,0,0
826,2018-09-02 02:00:00,308,284.9,1026,2,0.0,77,0,1,0,0,0,0,0,0,0,0,0,1,0,5.733341276897746,1,2,0,0
827,2018-09-03 02:00:00,99,284.92,1022,0,0.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,4.605170185988092,0,2,0,0
828,2018-09-04 02:00:00,49,286.37,1020,1,0.0,87,0,1,0,0,0,0,0,0,0,0,0,0,0,3.912023005428146,0,2,0,0
829,2018-09-05 02:00:00,77,287.81,1021,3,0.0,77,40,0,1,0,0,0,0,0,0,0,0,0,0,4.356708826689592,0,2,0,0
830,2018-09-06 02:00:00,90,287.27,1019,2,0.0637775294034818,87,20,0,0,0,0,1,0,0,0,0,0,0,0,4.51085950651685,0,2,0,0
831,2018-09-07 02:00:00,103,283.47,1014,5,0.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,4.6443908991413725,0,2,0,0
832,2018-09-08 02:00:00,235,281.63,1019,3,0.0,87,36,0,1,0,0,0,0,0,0,0,0,1,0,5.4638318050256105,1,2,0,0
833,2018-09-09 02:00:00,318,287.81,1018,2,0.3,82,76,0,0,0,0,0,0,1,0,0,0,1,0,5.765191102784844,1,2,0,0
834,2018-09-10 02:00:00,72,287.59,1020,3,0.0,82,48,0,1,0,0,0,0,0,0,0,0,0,0,4.290459441148391,0,2,0,0
835,2018-09-11 02:00:00,67,290.02,1019,6,0.0,77,56,0,1,0,0,0,0,0,0,0,0,0,0,4.219507705176107,0,2,0,0
836,2018-09-12 02:00:00,40,288.25,1019,3,0.29924640370443945,93,90,0,0,1,0,0,0,0,0,0,0,0,0,3.713572066704308,0,2,0,0
837,2018-10-01 02:00:00,39,281.03,1023,3,0.0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6888794541139363,0,2,0,0
838,2018-10-02 02:00:00,45,283.25,1021,6,0.3,66,75,0,0,0,0,0,0,1,0,0,0,0,0,3.828641396489095,0,2,0,0
