dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1530172800,2018-06-28 08:00:00 +0000 UTC,2643743,,,,287.06,285.15,289.15,1026,,,87,3,50,,,,,,,,,90,741,Fog,fog,50d
1530172800,2018-06-28 08:00:00 +0000 UTC,2643743,,,,287.06,285.15,289.15,1026,,,87,3,50,,,,,,,,,90,701,Mist,mist,50d
1530176400,2018-06-28 09:00:00 +0000 UTC,2643743,,,,288.34,287.15,290.15,1026,,,82,3,0,,,,,,,,,90,721,Haze,haze,50d
1530176400,2018-06-28 09:00:00 +0000 UTC,2643743,,,,288.34,287.15,290.15,1026,,,82,3,0,,,,,,,,,90,701,Mist,mist,50d
1530180000,2018-06-28 10:00:00 +0000 UTC,2643743,,,,289.69,287.15,292.15,1026,,,82,3,50,,,,,,,,,90,701,Mist,mist,50d
1530180000,2018-06-28 10:00:00 +0000 UTC,2643743,,,,289.69,287.15,292.15,1026,,,82,3,50,,,,,,,,,90,721,Haze,haze,50d
1530183600,2018-06-28 11:00:00 +0000 UTC,2643743,,,,292.6,290.15,295.15,1025,,,68,3,0,,,,,,,,,20,801,Clouds,few clouds,02d
1530187200,2018-06-28 12:00:00 +0000 UTC,2643743,,,,294.59,293.15,297.15,1025,,,60,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530190800,2018-06-28 13:00:00 +0000 UTC,2643743,,,,296.5,295.15,298.15,1024,,,50,4,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1530194400,2018-06-28 14:00:00 +0000 UTC,2643743,,,,298.23,297.15,299.15,1024,,,44,6,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1530198000,2018-06-28 15:00:00 +0000 UTC,2643743,,,,298.87,297.15,300.15,1023,,,44,5,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530201600,2018-06-28 16:00:00 +0000 UTC,2643743,,,,299.24,298.15,301.15,1023,,,39,6,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530205200,2018-06-28 17:00:00 +0000 UTC,2643743,,,,299.15,297.15,301.15,1022,,,44,7,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530208800,2018-06-28 18:00:00 +0000 UTC,2643743,,,,297.565,297.565,297.565,1029,,,38,5,65,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530212400,2018-06-28 19:00:00 +0000 UTC,2643743,,,,295.25,292.15,298.15,1023,,,56,6,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530216000,2018-06-28 20:00:00 +0000 UTC,2643743,,,,293.6,291.15,296.15,1023,,,53,4,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530219600,2018-06-28 21:00:00 +0000 UTC,2643743,,,,291.65,289.15,294.15,1023,,,64,3,100,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530223200,2018-06-28 22:00:00 +0000 UTC,2643743,,,,290.46,288.15,293.15,1023,,,68,3,100,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530226800,2018-06-28 23:00:00 +0000 UTC,2643743,,,,289.93,287.15,293.15,1024,,,72,5,80,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530230400,2018-06-29 00:00:00 +0000 UTC,2643743,,,,289.04,287.15,292.15,1024,,,77,2,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530234000,2018-06-29 01:00:00 +0000 UTC,2643743,,,,288.49,286.15,291.15,1024,,,77,2,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530237600,2018-06-29 02:00:00 +0000 UTC,2643743,,,,287.6,285.15,290.15,1023,,,82,2,0,,,,,,,,,0,701,Mist,mist,50n
1530241200,2018-06-29 03:00:00 +0000 UTC,2643743,,,,286.7,284.15,289.15,1023,,,82,3,70,,,,,,,,,0,701,Mist,mist,50n
1530244800,2018-06-29 04:00:00 +0000 UTC,2643743,,,,286.03,284.15,287.15,1023,,,87,2,0,,,,,,,,,0,701,Mist,mist,50d
1530248400,2018-06-29 05:00:00 +0000 UTC,2643743,,,,286.03,285.15,287.15,1023,,,87,3,0,,,,,,,,,20,721,Haze,haze,50d
1530252000,2018-06-29 06:00:00 +0000 UTC,2643743,,,,286.75,285.15,288.15,1023,,,87,3,60,,,,,,,,,75,721,Haze,haze,50d
1530255600,2018-06-29 07:00:00 +0000 UTC,2643743,,,,287.42,285.15,290.15,1024,,,87,4,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1530259200,2018-06-29 08:00:00 +0000 UTC,2643743,,,,289.06,287.15,291.15,1024,,,82,3,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1530262800,2018-06-29 09:00:00 +0000 UTC,2643743,,,,291.35,290.15,292.15,1023,,,68,3,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530266400,2018-06-29 10:00:00 +0000 UTC,2643743,,,,293.06,291.15,294.15,1023,,,63,3,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530270000,2018-06-29 11:00:00 +0000 UTC,2643743,,,,295.06,294.15,296.15,1022,,,56,3,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530273600,2018-06-29 12:00:00 +0000 UTC,2643743,,,,296.7,296.15,297.15,1022,,,49,4,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530277200,2018-06-29 13:00:00 +0000 UTC,2643743,,,,297.97,297.15,299.15,1021,,,41,5,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530280800,2018-06-29 14:00:00 +0000 UTC,2643743,,,,298.85,297.15,300.15,1020,,,39,5,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530284400,2018-06-29 15:00:00 +0000 UTC,2643743,,,,299.44,298.15,300.15,1020,,,34,6,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530288000,2018-06-29 16:00:00 +0000 UTC,2643743,,,,299.95,298.15,301.15,1019,,,42,7,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530291600,2018-06-29 17:00:00 +0000 UTC,2643743,,,,299.45,297.15,301.15,1019,,,41,8,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530295200,2018-06-29 18:00:00 +0000 UTC,2643743,,,,298.36,295.15,300.15,1019,,,36,5,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530298800,2018-06-29 19:00:00 +0000 UTC,2643743,,,,296.57,293.15,299.15,1019,,,46,6,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530302400,2018-06-29 20:00:00 +0000 UTC,2643743,,,,293.89,289.15,297.15,1019,,,60,6,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530306000,2018-06-29 21:00:00 +0000 UTC,2643743,,,,291.62,288.15,294.15,1019,,,77,4,90,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530309600,2018-06-29 22:00:00 +0000 UTC,2643743,,,,290.07,286.15,294.15,1020,,,68,5,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530313200,2018-06-29 23:00:00 +0000 UTC,2643743,,,,288.36,285.15,290.15,1020,,,72,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530316800,2018-06-30 00:00:00 +0000 UTC,2643743,,,,287.39,284.15,290.15,1019,,,72,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530320400,2018-06-30 01:00:00 +0000 UTC,2643743,,,,286.93,285.15,288.15,1019,,,77,3,60,,,,,,,,,40,802,Clouds,scattered clouds,03n
1530324000,2018-06-30 02:00:00 +0000 UTC,2643743,,,,286.37,285.15,287.15,1019,,,82,4,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1530327600,2018-06-30 03:00:00 +0000 UTC,2643743,,,,286.14,285.15,287.15,1019,,,82,3,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1530331200,2018-06-30 04:00:00 +0000 UTC,2643743,,,,286.29,286.15,287.15,1019,,,87,4,40,,,,,,,,,90,804,Clouds,overcast clouds,04d
1530334800,2018-06-30 05:00:00 +0000 UTC,2643743,,,,286.26,285.15,287.15,1018,,,82,3,50,,,,,,,,,90,804,Clouds,overcast clouds,04d
1530338400,2018-06-30 06:00:00 +0000 UTC,2643743,,,,287.02,286.15,288.15,1018,,,77,3,40,,,,,,,,,90,804,Clouds,overcast clouds,04d
1530342000,2018-06-30 07:00:00 +0000 UTC,2643743,,,,288.35,287.15,289.15,1018,,,72,4,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1530345600,2018-06-30 08:00:00 +0000 UTC,2643743,,,,290.25,289.15,291.15,1017,,,67,4,70,,,,,,,,,40,802,Clouds,scattered clouds,03d
1530349200,2018-06-30 09:00:00 +0000 UTC,2643743,,,,291.75,289.15,293.15,1017,,,59,3,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530352800,2018-06-30 10:00:00 +0000 UTC,2643743,,,,294.05,292.15,295.15,1017,,,52,4,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530356400,2018-06-30 11:00:00 +0000 UTC,2643743,,,,295.95,294.15,297.15,1016,,,43,5,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530360000,2018-06-30 12:00:00 +0000 UTC,2643743,,,,297.33,295.15,299.15,1016,,,36,6,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530363600,2018-06-30 13:00:00 +0000 UTC,2643743,,,,298.94,297.15,300.15,1015,,,41,7,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530367200,2018-06-30 14:00:00 +0000 UTC,2643743,,,,299.75,297.15,301.15,1015,,,47,7,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530370800,2018-06-30 15:00:00 +0000 UTC,2643743,,,,299.52,296.15,301.15,1015,,,47,7,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530374400,2018-06-30 16:00:00 +0000 UTC,2643743,,,,300.05,299.15,301.15,1015,,,39,7,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530378000,2018-06-30 17:00:00 +0000 UTC,2643743,,,,298.63,295.15,301.15,1014,,,41,8,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530381600,2018-06-30 18:00:00 +0000 UTC,2643743,,,,297.44,294.15,300.15,1014,,,33,8,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530385200,2018-06-30 19:00:00 +0000 UTC,2643743,,,,295.98,293.15,299.15,1014,,,38,7,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530388800,2018-06-30 20:00:00 +0000 UTC,2643743,,,,294.63,292.15,298.15,1014,,,46,5,70,,,,,,,,,12,801,Clouds,few clouds,02d
1530392400,2018-06-30 21:00:00 +0000 UTC,2643743,,,,292.48,289.15,296.15,1015,,,46,4,80,,,,,,,,,12,801,Clouds,few clouds,02n
1530396000,2018-06-30 22:00:00 +0000 UTC,2643743,,,,291.34,289.15,294.15,1015,,,46,3,60,,,,,,,,,12,801,Clouds,few clouds,02n
1530399600,2018-06-30 23:00:00 +0000 UTC,2643743,,,,290.59,288.15,293.15,1014,,,49,2,60,,,,,,,,,12,801,Clouds,few clouds,02n
1530403200,2018-07-01 00:00:00 +0000 UTC,2643743,,,,289.83,287.15,292.15,1014,,,63,2,60,,,,,,,,,12,801,Clouds,few clouds,02n
1530406800,2018-07-01 01:00:00 +0000 UTC,2643743,,,,288.93,287.15,291.15,1014,,,67,2,360,,,,,,,,,12,801,Clouds,few clouds,02n
1530410400,2018-07-01 02:00:00 +0000 UTC,2643743,,,,288.25,286.15,290.15,1014,,,72,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530414000,2018-07-01 03:00:00 +0000 UTC,2643743,,,,287.58,285.15,289.15,1013,,,77,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530417600,2018-07-01 04:00:00 +0000 UTC,2643743,,,,287.25,285.15,289.15,1013,,,77,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530421200,2018-07-01 05:00:00 +0000 UTC,2643743,,,,287.57,285.15,289.15,1013,,,77,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530424800,2018-07-01 06:00:00 +0000 UTC,2643743,,,,289.77,287.15,291.15,1014,,,68,2,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530428400,2018-07-01 07:00:00 +0000 UTC,2643743,,,,291.31,288.15,293.15,1013,,,64,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530432000,2018-07-01 08:00:00 +0000 UTC,2643743,,,,293.2,290.15,296.15,1013,,,56,5,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530435600,2018-07-01 09:00:00 +0000 UTC,2643743,,,,295.83,293.15,298.15,1013,,,50,5,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530439200,2018-07-01 10:00:00 +0000 UTC,2643743,,,,297.66,295.15,300.15,1013,,,41,5,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530442800,2018-07-01 11:00:00 +0000 UTC,2643743,,,,299.03,296.15,301.15,1013,,,39,5,80,,,,,,,,,8,800,Clear,sky is clear,02d
1530446400,2018-07-01 12:00:00 +0000 UTC,2643743,,,,301.03,299.15,303.15,1013,,,34,6,90,,,,,,,,,8,800,Clear,sky is clear,02d
1530450000,2018-07-01 13:00:00 +0000 UTC,2643743,,,,301.75,299.15,303.15,1013,,,34,7,90,,,,,,,,,8,800,Clear,sky is clear,02d
1530453600,2018-07-01 14:00:00 +0000 UTC,2643743,,,,301.86,299.15,304.15,1013,,,37,7,80,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530457200,2018-07-01 15:00:00 +0000 UTC,2643743,,,,301.18,297.15,304.15,1013,,,39,5,80,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530460800,2018-07-01 16:00:00 +0000 UTC,2643743,,,,300.92,296.15,304.15,1013,,,39,6,90,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530464400,2018-07-01 17:00:00 +0000 UTC,2643743,,,,300.53,297.15,303.15,1013,,,39,5,80,,,,,,,,,68,803,Clouds,broken clouds,04d
1530468000,2018-07-01 18:00:00 +0000 UTC,2643743,,,,299.82,296.15,303.15,1013,,,41,6,90,,,,,,,,,68,803,Clouds,broken clouds,04d
1530471600,2018-07-01 19:00:00 +0000 UTC,2643743,,,,298.63,295.15,301.15,1013,,,39,5,70,,,,,,,,,68,803,Clouds,broken clouds,04d
1530475200,2018-07-01 20:00:00 +0000 UTC,2643743,,,,297.45,294.15,299.15,1013,,,41,4,70,,,,,,,,,80,803,Clouds,broken clouds,04d
1530478800,2018-07-01 21:00:00 +0000 UTC,2643743,,,,295.97,292.15,299.15,1014,,,44,4,60,,,,,,,,,80,803,Clouds,broken clouds,04n
1530482400,2018-07-01 22:00:00 +0000 UTC,2643743,,,,294.81,291.15,297.15,1014,,,46,3,80,,,,,,,,,80,803,Clouds,broken clouds,04n
1530486000,2018-07-01 23:00:00 +0000 UTC,2643743,,,,294.04,290.15,297.15,1014,,,49,2,50,,,,,,,,,68,803,Clouds,broken clouds,04n
1530489600,2018-07-02 00:00:00 +0000 UTC,2643743,,,,293.04,290.15,295.15,1014,,,49,3,60,,,,,,,,,68,803,Clouds,broken clouds,04n
1530493200,2018-07-02 01:00:00 +0000 UTC,2643743,,,,292.15,289.15,295.15,1014,,,52,3,60,,,,,,,,,68,803,Clouds,broken clouds,04n
1530496800,2018-07-02 02:00:00 +0000 UTC,2643743,,,,291.15,288.15,294.15,1014,,,56,1,360,,,,,,,,,100,804,Clouds,overcast clouds,04n
1530500400,2018-07-02 03:00:00 +0000 UTC,2643743,,,,290.48,287.15,293.15,1015,,,55,2,40,,,,,,,,,100,804,Clouds,overcast clouds,04n
1530504000,2018-07-02 04:00:00 +0000 UTC,2643743,,,,289.82,287.15,292.15,1014,,,59,1,0,,,,,,,,,100,804,Clouds,overcast clouds,04d
1530507600,2018-07-02 05:00:00 +0000 UTC,2643743,,,,289.7,287.15,291.15,1015,,,76,3,20,,,,,,,,,20,801,Clouds,few clouds,02d
1530511200,2018-07-02 06:00:00 +0000 UTC,2643743,,,,291.05,288.15,292.15,1015,,,55,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1530514800,2018-07-02 07:00:00 +0000 UTC,2643743,,,,292.84,291.15,294.15,1016,,,56,1,0,,,,,,,,,20,801,Clouds,few clouds,02d
1530518400,2018-07-02 08:00:00 +0000 UTC,2643743,,,,294.5,293.15,296.15,1016,,,43,3,50,,,,,,,,,12,801,Clouds,few clouds,02d
1530522000,2018-07-02 09:00:00 +0000 UTC,2643743,,,,296.41,294.15,298.15,1016,,,33,6,60,,,,,,,,,12,801,Clouds,few clouds,02d
1530525600,2018-07-02 10:00:00 +0000 UTC,2643743,,,,298.24,296.15,300.15,1016,,,33,6,70,,,,,,,,,12,801,Clouds,few clouds,02d
1530529200,2018-07-02 11:00:00 +0000 UTC,2643743,,,,299.65,298.15,300.15,1016,,,30,7,90,,,,,,,,,12,801,Clouds,few clouds,02d
1530532800,2018-07-02 12:00:00 +0000 UTC,2643743,,,,300.15,298.15,301.15,1016,,,30,9,90,,,,,,,,,12,801,Clouds,few clouds,02d
1530536400,2018-07-02 13:00:00 +0000 UTC,2643743,,,,300.52,298.15,302.15,1016,,,30,8,90,,,,,,,,,12,801,Clouds,few clouds,02d
1530540000,2018-07-02 14:00:00 +0000 UTC,2643743,,,,300.55,298.15,302.15,1016,,,29,9,80,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530543600,2018-07-02 15:00:00 +0000 UTC,2643743,,,,300.07,297.15,302.15,1016,,,27,9,90,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530547200,2018-07-02 16:00:00 +0000 UTC,2643743,,,,299.97,297.15,302.15,1016,,,27,9,90,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530550800,2018-07-02 17:00:00 +0000 UTC,2643743,,,,299.08,296.15,302.15,1016,,,31,9,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530554400,2018-07-02 18:00:00 +0000 UTC,2643743,,,,297.55,294.15,301.15,1017,,,33,9,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530558000,2018-07-02 19:00:00 +0000 UTC,2643743,,,,296.18,293.15,299.15,1017,,,35,9,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530561600,2018-07-02 20:00:00 +0000 UTC,2643743,,,,294.55,291.15,298.15,1017,,,37,6,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530565200,2018-07-02 21:00:00 +0000 UTC,2643743,,,,293.09,290.15,295.15,1018,,,40,6,70,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530568800,2018-07-02 22:00:00 +0000 UTC,2643743,,,,291.57,289.15,294.15,1019,,,48,5,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530572400,2018-07-02 23:00:00 +0000 UTC,2643743,,,,290.25,287.15,292.15,1018,,,48,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530576000,2018-07-03 00:00:00 +0000 UTC,2643743,,,,288.93,286.15,291.15,1018,,,59,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530579600,2018-07-03 01:00:00 +0000 UTC,2643743,,,,288.37,285.15,290.15,1018,,,63,4,70,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530583200,2018-07-03 02:00:00 +0000 UTC,2643743,,,,287.59,284.15,289.15,1018,,,67,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530586800,2018-07-03 03:00:00 +0000 UTC,2643743,,,,287.03,283.15,289.15,1018,,,67,3,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530590400,2018-07-03 04:00:00 +0000 UTC,2643743,,,,286.8,283.15,289.15,1018,,,63,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530594000,2018-07-03 05:00:00 +0000 UTC,2643743,,,,286.91,283.15,289.15,1018,,,63,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530597600,2018-07-03 06:00:00 +0000 UTC,2643743,,,,288.3,285.15,291.15,1018,,,63,6,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530601200,2018-07-03 07:00:00 +0000 UTC,2643743,,,,290.25,289.15,292.15,1019,,,67,4,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530604800,2018-07-03 08:00:00 +0000 UTC,2643743,,,,292.31,290.15,294.15,1018,,,56,8,70,,,,,,,,,12,801,Clouds,few clouds,02d
1530608400,2018-07-03 09:00:00 +0000 UTC,2643743,,,,294.14,293.15,295.15,1018,,,40,8,70,,,,,,,,,12,801,Clouds,few clouds,02d
1530612000,2018-07-03 10:00:00 +0000 UTC,2643743,,,,295.74,294.15,297.15,1018,,,38,9,70,,,,,,,,,12,801,Clouds,few clouds,02d
1530615600,2018-07-03 11:00:00 +0000 UTC,2643743,,,,296.52,295.15,298.15,1018,,,35,9,70,,,,,,,,,20,801,Clouds,few clouds,02d
1530619200,2018-07-03 12:00:00 +0000 UTC,2643743,,,,298.05,296.15,299.15,1018,,,33,8,90,,,,,,,,,20,801,Clouds,few clouds,02d
1530622800,2018-07-03 13:00:00 +0000 UTC,2643743,,,,298.26,296.15,300.15,1018,,,36,9,80,,,,,,,,,20,801,Clouds,few clouds,02d
1530626400,2018-07-03 14:00:00 +0000 UTC,2643743,,,,298.35,296.15,300.15,1018,,,31,8,90,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530630000,2018-07-03 15:00:00 +0000 UTC,2643743,,,,298.37,296.15,299.15,1017,,,36,7,80,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530633600,2018-07-03 16:00:00 +0000 UTC,2643743,,,,298.27,295.15,300.15,1017,,,27,4,90,,,,,,,,,32,802,Clouds,scattered clouds,03d
1530637200,2018-07-03 17:00:00 +0000 UTC,2643743,,,,297.53,293.15,300.15,1017,,,38,7,110,,,,,,,,,20,801,Clouds,few clouds,02d
1530640800,2018-07-03 18:00:00 +0000 UTC,2643743,,,,296.88,293.15,299.15,1017,,,33,4,90,,,,,,,,,20,801,Clouds,few clouds,02d
1530644400,2018-07-03 19:00:00 +0000 UTC,2643743,,,,295.28,290.15,299.15,1017,,,48,5,80,0.3,,,,,,,,0,520,Rain,light intensity shower rain,09d
1530648000,2018-07-03 20:00:00 +0000 UTC,2643743,,,,293.54,289.15,297.15,1017,,,49,6,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530651600,2018-07-03 21:00:00 +0000 UTC,2643743,,,,291.29,287.15,295.15,1018,,,63,5,90,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530655200,2018-07-03 22:00:00 +0000 UTC,2643743,,,,289.97,286.15,292.15,1018,,,67,5,100,,,,,,,,,0,800,Clear,Sky is Clear,01n
1530658800,2018-07-03 23:00:00 +0000 UTC,2643743,,,,289.05,286.15,291.15,1017,,,77,6,80,,,,,,,,,12,801,Clouds,few clouds,02n
1530662400,2018-07-04 00:00:00 +0000 UTC,2643743,,,,288.61,286.15,291.15,1018,,,82,5,90,,,,,,,,,12,801,Clouds,few clouds,02n
1530666000,2018-07-04 01:00:00 +0000 UTC,2643743,,,,288.02,286.15,290.15,1018,,,77,4,80,,,,,,,,,12,801,Clouds,few clouds,02n
1530669600,2018-07-04 02:00:00 +0000 UTC,2643743,,,,286.71,284.15,289.15,1017,,,82,4,60,,,,,,,,,40,802,Clouds,scattered clouds,03n
1530673200,2018-07-04 03:00:00 +0000 UTC,2643743,,,,286.26,283.15,288.15,1017,,,82,2,60,,,,,,,,,75,803,Clouds,broken clouds,04n
1530676800,2018-07-04 04:00:00 +0000 UTC,2643743,,,,285.71,283.15,287.15,1017,,,87,2,20,,,,,,,,,75,803,Clouds,broken clouds,04n
1530680400,2018-07-04 05:00:00 +0000 UTC,2643743,,,,285.7,283.15,287.15,1016,,,82,2,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1530684000,2018-07-04 06:00:00 +0000 UTC,2643743,,,,286.79,285.15,289.15,1016,,,82,3,50,,,,,,,,,75,803,Clouds,broken clouds,04d
1530687600,2018-07-04 07:00:00 +0000 UTC,2643743,,,,288.15,287.15,289.15,1016,,,77,3,60,,,,,,,,,75,803,Clouds,broken clouds,04d
1530691200,2018-07-04 08:00:00 +0000 UTC,2643743,,,,289.5,288.15,291.15,1016,,,68,4,90,,,,,,,,,20,801,Clouds,few clouds,02d
1530694800,2018-07-04 09:00:00 +0000 UTC,2643743,,,,291.6,291.15,292.15,1016,,,63,3,100,,,,,,,,,24,801,Clouds,few clouds,02d
1530698400,2018-07-04 10:00:00 +0000 UTC,2643743,,,,293.05,292.15,294.15,1016,,,56,4,60,,,,,,,,,24,801,Clouds,few clouds,02d
1530702000,2018-07-04 11:00:00 +0000 UTC,2643743,,,,294.75,293.15,296.15,1016,,,49,3,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530705600,2018-07-04 12:00:00 +0000 UTC,2643743,,,,295.95,295.15,297.15,1015,,,49,3,100,,,,,,,,,0,800,Clear,Sky is Clear,01d
1530709200,2018-07-04 13:00:00 +0000 UTC,2643743,,,,297.05,296.15,298.15,1015,,,46,2,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1530712800,2018-07-04 14:00:00 +0000 UTC,2643743,,,,297.24,295.15,299.15,1014,,,47,2,40,,,,,,,,,44,802,Clouds,scattered clouds,03d
1530716400,2018-07-04 15:00:00 +0000 UTC,2643743,,,,297.05,294.15,299.15,1014,,,47,3,90,0.3,,,,,,,,20,520,Rain,light intensity shower rain,09d
1530720000,2018-07-04 16:00:00 +0000 UTC,2643743,,,,296.51,293.15,298.15,1014,,,47,4,90,0.3,,,,,,,,44,520,Rain,light intensity shower rain,09d
1530723600,2018-07-04 17:00:00 +0000 UTC,2643743,,,,296.94,294.15,299.15,1013,,,53,5,90,0.9,,,,,,,,92,521,Rain,proximity shower rain,09d
1530727200,2018-07-04 18:00:00 +0000 UTC,2643743,,,,296.65,295.15,297.15,1013,,,53,4,110,0.3,,,,,,,,92,520,Rain,light intensity shower rain,09d
1530730800,2018-07-04 19:00:00 +0000 UTC,2643743,,,,295.55,293.15,297.15,1013,,,49,6,90,0.3,,,,,,,,92,500,Rain,light rain,10d
1530734400,2018-07-04 20:00:00 +0000 UTC,2643743,,,,294.25,293.15,296.15,1013,,,60,5,100,0.3,,,,,,,,76,500,Rain,light rain,10d
1530738000,2018-07-04 21:00:00 +0000 UTC,2643743,,,,292.65,290.15,294.15,1014,,,60,3,90,0.3,,,,,,,,76,500,Rain,light rain,10n
1530741600,2018-07-04 22:00:00 +0000 UTC,2643743,,,,291.85,288.15,295.15,1014,,,64,2,60,0.3,,,,,,,,76,500,Rain,light rain,10n
1530745200,2018-07-04 23:00:00 +0000 UTC,2643743,,,,291.37,288.15,294.15,1014,,,72,3,60,0.3,,,,,,,,44,500,Rain,light rain,10n
1530748800,2018-07-05 00:00:00 +0000 UTC,2643743,,,,290.61,287.15,293.15,1014,,,77,3,60,0.3,,,,,,,,44,500,Rain,light rain,10n
1530752400,2018-07-05 01:00:00 +0000 UTC,2643743,,,,289.93,286.15,293.15,1014,,,77,2,210,,,,,,,,,75,721,Haze,haze,50n
1530756000,2018-07-05 02:00:00 +0000 UTC,2643743,,,,289.59,288.15,292.15,1014,,,77,3,240,,,,,,,,,76,701,Mist,mist,50n
1530756000,2018-07-05 02:00:00 +0000 UTC,2643743,,,,289.59,288.15,292.15,1014,,,77,3,240,,,,,,,,,76,721,Haze,haze,50n
1530759600,2018-07-05 03:00:00 +0000 UTC,2643743,,,,289.6,288.15,292.15,1014,,,82,3,240,,,,,,,,,76,741,Fog,fog,50n
